"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.262164484252068,0.0651557213674606,-0.151912933416619,-0.142857142857143,0.0634060792002164,0.886430668094021,0.743063698118765,0.485287535955166,0.899158101024343,1.81941705693989,2.3874209579916,"dispersed"
"Lambda1","clustered",1,0.395799873795863,0.926046668393682,-0.139119629800996,-0.142857142857143,0.0630039274187376,0.952695713421325,0.402863712846501,0.361392470715154,0.777920644928703,2.2664512021352,3.29805215716168,"clustered"
"Lambda1","random_1",1,0.162028267397655,0.110226295455346,-0.284951155014792,-0.142857142857143,0.0972808283662304,0.144109343314452,0.540845461284701,0.450606298263579,0.899141041094275,1.92574144196468,2.63326058091407,"random"
"Lambda1","random_2",1,0.16525554266994,7.33137435857406e-05,-0.181826507975507,-0.142857142857143,0.139632664921387,0.780179688610412,0.475832649880517,0.416332263353124,0.917434992537519,2.04377466769713,2.80877032564025,"random"
"Lambda1","random_3",1,0.0672228732752145,7.33137435857406e-05,-0.39532894086199,-0.142857142857143,0.132045586235069,0.0558755751779924,0.717188803097577,0.538992061957829,0.957370619449543,1.67611421233126,2.0953965667059,"random"
"Lambda1","random_4",1,0.241389267137886,0.304345733966111,-0.202411986023038,-0.142857142857143,0.111946581897068,0.594730563921313,0.728772462678512,0.417833596293634,0.915311281501772,2.03830215670784,2.82895225203498,"random"
"Lambda1","random_5",1,0.546361723004534,0.649089803528813,-0.133901409972507,-0.142857142857143,0.0985226145252775,0.927571830627251,0.522541658525939,0.453395943879126,0.926669937761559,1.91673161662414,2.62736041074907,"random"
"Lambda1","random_6",1,0.338867888878852,0.105043271164315,-0.1099609840386,-0.142857142857143,0.09171493163265,0.719835738823728,0.782409617267678,0.48060983605159,0.9281956690789,1.83306763873447,2.41112932924473,"random"
"Lambda1","random_7",1,0.14539643121589,7.33137435857406e-05,-0.254864774624924,-0.142857142857143,0.116923158602657,0.338083262299393,0.551016144814535,0.488731548642162,0.952067105207286,1.8094958922462,2.38191503943036,"random"
"Lambda1","random_8",1,1.04351451501444,0.999926686256414,0.174110381569037,-0.142857142857143,0.168057362881117,0.0592858638876601,0.776864810877579,0.456131454580657,0.947875552782735,1.90797812804078,2.34286217620357,"random"
"Lambda1","random_9",1,0.128571821720358,0.999926686256414,-0.252988910766187,-0.142857142857143,0.160466313562913,0.492509266898913,0.411565888323315,0.396483364744391,0.941004084102242,2.11899000121365,2.72283626460018,"random"
"Lambda1","random_10",1,0.174954648048411,0.944617369362041,-0.308129272417071,-0.142857142857143,0.125976400190136,0.189543992947919,0.568712534360757,0.455119729335087,0.906908630239175,1.91120626232138,2.42529470752048,"random"
"Lambda1","random_11",1,0.247787654995563,0.999926686256414,-0.220962198506453,-0.142857142857143,0.124012742763002,0.528815788429935,0.48946388840647,0.314085201000539,0.892812915232969,2.50109703821429,3.55962425075789,"random"
"Lambda1","random_12",1,0.465137456908674,0.999926686256414,-0.194849554012283,-0.142857142857143,0.106688146435601,0.626023981371012,0.597447493376737,0.399211697628115,0.939941376288466,2.10832473202861,2.9596401944334,"random"
"Lambda1","random_13",1,0.241578253532161,0.295816808025132,-0.0871226622253339,-0.142857142857143,0.0928227548698121,0.548213139223062,0.707714184279411,0.559766070077888,0.927961138343134,1.62655762265973,2.00282055521379,"random"
"Lambda1","random_14",1,0.454573503790622,0.999926686256414,-0.138796190311359,-0.142857142857143,0.115046636998227,0.971841866144776,0.588131584943591,0.495651851824939,0.926701542254407,1.78988417136736,2.21917579849262,"random"
"Lambda1","random_15",1,0.768206111331524,0.775496774920175,0.0919281082479529,-0.142857142857143,0.102720274192227,0.0222732284897482,0.649808003936909,0.541463263677626,0.928522672046382,1.67006146820068,1.98146878066805,"random"
"Lambda1","random_16",1,1.44759995386763,0.95508152905065,-0.112991295983754,-0.142857142857143,0.0826823894675786,0.717941192688891,0.666969574155413,0.524413777104506,0.918892494918523,1.71273332715118,2.18737542598567,"random"
"Lambda1","random_17",1,0.18661897713573,7.33137435857406e-05,-0.21635428667997,-0.142857142857143,0.098380808613271,0.455022577124803,0.466891882582806,0.480526039351658,0.918305919945016,1.83331404419304,2.43995155172842,"random"
"Lambda1","random_18",1,0.72606454219946,0.891543137403704,-0.119957436049481,-0.142857142857143,0.106456939793729,0.829683355532287,0.525091837609394,0.540566008961753,0.953605741288064,1.67225406370195,2.09780078925933,"random"
"Lambda1","random_19",1,0.220689537619328,0.999926686256414,-0.151699653337916,-0.142857142857143,0.120336921681567,0.94142314386923,0.582857295360371,0.526230172898046,0.95443216895094,1.70808370738162,2.14443504375365,"random"
"Lambda1","random_20",1,0.143748808244762,0.84182469238107,-0.20332586685605,-0.142857142857143,0.130333123979659,0.642679879466607,0.351730075605246,0.429378756574306,0.892369536957132,1.99717833850103,2.59245872690383,"random"
"Lambda1","random_21",1,0.616982671488946,0.753254353807619,0.0809792934676262,-0.142857142857143,0.129000570141633,0.0827127341382319,0.710162384486081,0.584026630491219,0.957112080502315,1.57226943943544,1.88580085669697,"random"
"Lambda1","random_22",1,0.365735613644189,0.552422648853727,-0.0648757055005589,-0.142857142857143,0.0937450164380592,0.405495752463794,0.552142683204174,0.596661453236047,0.950740094637422,1.54540690240212,1.82740912463463,"random"
"Lambda1","random_23",1,0.208408652069737,7.33137435857406e-05,-0.116487070088875,-0.142857142857143,0.0943635070093377,0.779897953296564,0.572489467111768,0.462717775149301,0.927961138343134,1.88722668141447,2.50019148429824,"random"
"Lambda1","random_24",1,0.181701417002459,7.33137435857406e-05,-0.204323412490256,-0.142857142857143,0.0676370660420461,0.36347362855607,0.556590223855565,0.509095847235431,0.859336516432177,1.75297476999816,2.2870224105451,"random"
"Lambda1","random_25",1,0.679453800285352,0.588957147407727,-0.0544081743187418,-0.142857142857143,0.102526030887836,0.388303710701624,0.491272354348693,0.339857747413413,0.887698519203787,2.36756140299833,3.44414053310131,"random"
"Lambda1","random_26",1,0.251161086035932,7.33137435857406e-05,-0.233004107161855,-0.142857142857143,0.100711691534084,0.370734009667498,0.509936693477348,0.293274152612961,0.869238443833533,2.62044286830016,3.80990101464085,"random"
"Lambda1","random_27",1,0.323143377174088,7.33137435857406e-05,-0.0220710218507404,-0.142857142857143,0.137622122682964,0.38012554086662,0.540744659000986,0.358250986613428,0.927919746646268,2.28065975314468,3.25151168700951,"random"
"Lambda1","random_28",1,0.292048779990478,0.37568231115319,-0.0915478159753102,-0.142857142857143,0.103519999782418,0.620143830388087,0.505679229994407,0.591896407190726,0.933707901510928,1.55542922219659,1.8537073592475,"random"
