"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.214550183671326,0.987986260032062,0.38299378756795,-0.032258064516129,0.0506037989655837,2.22044604925031e-16,0.433414773143711,0.618725796786294,0.98057561606686,1.58568917891588,2.12278119894236,"dispersed"
"Lambda1","clustered",1,0.193956356491764,0.999926686256414,0.00603862526804694,-0.032258064516129,0.0328934369120868,0.244316482386583,0.541186729081708,0.584942510174322,0.957180536215015,1.67248396525529,2.33292633156114,"clustered"
"Lambda1","random_1",1,0.315008569861791,0.999926686256414,0.464248115936119,-0.032258064516129,0.0581389159165614,0,0.454954966398831,0.598218531764939,0.99074682046099,1.6372662690495,2.24474573141961,"random"
"Lambda1","random_2",1,0.178127028614512,0.999926686256414,0.450472518410688,-0.032258064516129,0.062842004609613,1.57651669496772e-14,0.509682851223057,0.609114618310742,0.993408709602539,1.60945124754366,2.13576224313041,"random"
"Lambda1","random_3",1,0.337700203788275,0.95163474572874,0.395733775814782,-0.032258064516129,0.0662687764235504,1.05799147220864e-10,0.456600524826526,0.567446023529409,0.99095008567181,1.72127901925815,2.42540642957479,"random"
"Lambda1","random_4",1,0.15383201266231,0.965436980773609,0.352012318143323,-0.032258064516129,0.0676484935646848,1.34381497041147e-08,0.428167330012984,0.539575980901833,0.992931386415842,1.80517070081344,2.42153457072415,"random"
"Lambda1","random_5",1,0.128495416558911,0.984169225769497,0.41698104039523,-0.032258064516129,0.0666906106649785,1.62618807308945e-11,0.46574099405043,0.644113217748584,0.99567959455736,1.5261707461319,1.92780772281558,"random"
"Lambda1","random_6",1,0.346518873469897,0.982008134661056,0.483503972228881,-0.032258064516129,0.0659122398781058,5.10702591327572e-15,0.523853931065331,0.564875697686819,0.993007720847535,1.72868815976494,2.42926951637389,"random"
"Lambda1","random_7",1,0.189605526738637,0.932236398925916,0.422681908430807,-0.032258064516129,0.0688167204116675,3.82007758759073e-11,0.410821091070083,0.53859509871173,0.99428753333292,1.80827247882675,2.47508303743234,"random"
"Lambda1","random_8",1,0.135876930126489,0.988894106160369,0.371320966762345,-0.032258064516129,0.0673842994470411,2.10856776483581e-09,0.497762220983919,0.644665835011991,0.991194909257698,1.52492483311006,1.99694258643507,"random"
