"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,1.04227332082866,0.783657629348551,0.00545129037453995,-0.142857142857143,0.0750640765108902,0.0481822172270492,0.55324838509533,0.211696852913162,0.7,3.2233655705224,4.37995850336934,"dispersed"
"Lambda1","clustered",1,0.666692559269242,7.33137435857406e-05,-0.126620914458256,-0.142857142857143,0.0704305334255839,0.817681305596213,0.617789829516686,0.294635605477312,0.8,2.61228819725133,3.97145516599442,"clustered"
"Lambda1","random_1",1,1.73404605848711,0.999926686256414,0.248941626351622,-0.142857142857143,0.103871703226941,0.000161977354982579,0.545945373450408,0.236168093051417,0.824957911384305,3.01525343059969,3.99500812712762,"random"
"Lambda1","random_2",1,0.466833779269661,0.693726090847438,-0.0713485854325533,-0.142857142857143,0.124490207510863,0.565689641206253,0.491561947986612,0.189229346418321,0.824957911384305,3.44144426155546,4.68258692022937,"random"
"Lambda1","random_3",1,1.61422476090601,0.999926686256414,0.193413557815304,-0.142857142857143,0.122871410628556,0.00620457937207641,0.437977659249206,0.241750520027,0.801783725737273,2.97148822851564,3.98544853770513,"random"
"Lambda1","random_4",1,0.599083514746755,0.429138722719517,-0.0942252439299636,-0.142857142857143,0.06613984021843,0.462163488001864,0.50173493215796,0.260255833625088,0.8,2.83507902134607,4.08336877924288,"random"
"Lambda1","random_5",1,2.67810463001719,0.999926686256414,0.461532461423503,-0.142857142857143,0.14667252161099,3.77766110271072e-05,0.609123612331588,0.283189805028238,0.888888888888889,2.68246762130216,3.33882934872218,"random"
"Lambda1","random_6",1,1.18002363818881,0.833153116949016,0.10118677128587,-0.142857142857143,0.0801985525429503,0.00234235062818966,0.367456116456958,0.224557937609034,0.755928946018454,3.11053411690963,4.24671598231137,"random"
"Lambda1","random_7",1,2.19789125186928,0.999926686256414,0.295041222834253,-0.142857142857143,0.137431115710915,0.00144099278447585,0.74010289080038,0.225919500508168,0.888888888888889,3.09904969150941,4.20716498004207,"random"
"Lambda1","random_8",1,1.46993659786386,0.999926686256414,0.0890315405915207,-0.142857142857143,0.070762201697576,0.00104911388891704,0.4782439441877,0.247468127939872,0.801783725737273,2.92796092992779,4.03084473110832,"random"
"Lambda1","random_9",1,1.11402801588359,0.783130183682356,-0.0799218282788753,-0.142857142857143,0.0671817773228731,0.34886584429146,0.607214899588244,0.437652579285042,0.888888888888889,1.96871318302783,2.79872588867722,"random"
"Lambda1","random_10",1,1.48519108643166,0.999926686256414,-0.0608183154936485,-0.142857142857143,0.0811992719383987,0.312332688964327,0.734051856317761,0.431818536840226,0.888888888888889,1.98869933639611,2.84905608529581,"random"
"Lambda1","random_11",1,0.3280449779956,7.33137435857406e-05,-0.221110860078079,-0.142857142857143,0.0727810647616609,0.282288169745186,0.543687548063621,0.32940512308491,0.843274042711568,2.4199628580899,3.30458283432316,"random"
"Lambda1","random_12",1,0.915431539726101,0.720772025682596,0.066269948992226,-0.142857142857143,0.0812230035226831,0.0100319120408767,0.453493660401035,0.216312632732133,0.7,3.18194130055098,4.44447302258888,"random"
"Lambda1","random_13",1,0.904409163985668,0.999926686256414,0.0227153467268679,-0.142857142857143,0.0784990150611809,0.0349247203598482,0.598206929074761,0.229266253698537,0.8,3.07117787657337,4.26391993517403,"random"
"Lambda1","random_14",1,2.3029689032967,0.999926686256414,0.293719170883038,-0.142857142857143,0.118731859421227,0.000235998752519784,0.63955921090944,0.263852035591316,0.801783725737273,2.81001069908722,3.70378025339479,"random"
"Lambda1","random_15",1,0.511578265238425,0.154539370668619,-0.0022025690753529,-0.142857142857143,0.130479175738508,0.281040520259251,0.48388463181079,0.206515646668152,0.9,3.271168153679,4.31247077805994,"random"
"Lambda1","random_16",1,0.608053327165286,0.417286933653903,0.0854719780684375,-0.142857142857143,0.103612162539259,0.0275461295035064,0.516180486096008,0.228244847276735,0.8,3.07963086494052,4.17231495183005,"random"
"Lambda1","random_17",1,0.697304247153618,0.1454460441333,0.0443570834908653,-0.142857142857143,0.116847312911437,0.109108624929957,0.547378988445096,0.225776488518414,0.824957911384305,3.10025197264984,4.18112685793294,"random"
"Lambda1","random_18",1,0.979427045841766,0.999926686256414,-0.0467967535383055,-0.142857142857143,0.0674277272051792,0.154260639078046,0.560283679194119,0.368174190303607,0.875,2.23637391427356,2.9676189494835,"random"
"Lambda1","random_19",1,0.857058574724525,0.50859330064785,-0.0266940785998187,-0.142857142857143,0.0823740481538853,0.158483568828178,0.534595487569837,0.241408947659887,0.875,2.9741295707863,4.01734172438316,"random"
"Lambda1","random_20",1,1.49416634868905,0.999926686256414,0.194148247437343,-0.142857142857143,0.124838362856709,0.0069436684937656,0.499389960411887,0.270006937095353,0.888888888888889,2.76811957821237,3.71965251262076,"random"
"Lambda1","random_21",1,1.86381469071265,0.999926686256414,0.20204139661644,-0.142857142857143,0.116974175348667,0.00319318519383316,0.694162663398057,0.251984391047667,0.888888888888889,2.89447042603342,3.96235608847275,"random"
"Lambda1","random_22",1,2.27868915538439,0.999926686256414,0.344527434289633,-0.142857142857143,0.1516362254429,0.00130822283259668,0.680462412346839,0.266802878078416,0.9,2.78976977115597,3.62000429456528,"random"
"Lambda1","random_23",1,0.662251512156595,0.999926686256414,0.020223250836235,-0.142857142857143,0.072661960693503,0.024808544058933,0.54582358234537,0.202657396567012,0.670820393249937,3.3076962398221,4.75531980764071,"random"
"Lambda1","random_24",1,0.570071733502068,0.313523507850678,-0.152239527763141,-0.142857142857143,0.0868924539824693,0.914013951449765,0.334029572263202,0.229090496152087,0.801783725737273,3.07262910957416,4.08203038490499,"random"
"Lambda1","random_25",1,1.0906507725868,0.999926686256414,0.0684990151290065,-0.142857142857143,0.130531506142634,0.105404990671292,0.606515428480505,0.261200536803858,0.888888888888889,2.82845049205842,3.78447717165397,"random"
"Lambda1","random_26",1,1.71291754235651,0.999926686256414,0.220063465176729,-0.142857142857143,0.103856544501004,0.00047505489760491,0.761661444084869,0.322878690741374,0.824957911384305,2.45387419307386,3.38318775804026,"random"
"Lambda1","random_27",1,1.55078395767415,0.999926686256414,0.236015864519789,-0.142857142857143,0.11235924524428,0.000746301579868325,0.618033883261967,0.259876101515719,0.888888888888889,2.83775218168742,3.8854297188583,"random"
"Lambda1","random_28",1,0.88089732231885,0.792202728938666,-0.0153450671329278,-0.142857142857143,0.0648038381612418,0.0491068948047106,0.348723387208684,0.231072253625804,0.755928946018454,3.05634473675102,4.23999099142126,"random"
