"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.616151299997363,0.870371759387526,0.117653051643048,-0.142857142857143,0.102366344406348,0.0109314894218056,0.540343390691331,0.481239393056131,0.886043209168852,1.83121853285844,2.41979950498622,"dispersed"
"Lambda1","clustered",1,0.607966362130655,0.999926686256414,-0.133279166485358,-0.142857142857143,0.0518423498415395,0.85342357995079,0.404155784584582,0.404834862624655,0.771174129071354,2.08667851898219,3.01517270602358,"clustered"
"Lambda1","random_1",1,1.17011077966586,0.962822404447024,0.143219432618646,-0.142857142857143,0.109304775158585,0.00886445947884429,0.38731512460754,0.391241979153384,0.909519124098971,2.13978472489348,2.94609339965401,"random"
"Lambda1","random_2",1,1.74299808522225,0.999926686256414,0.0393131263322319,-0.142857142857143,0.105678969199241,0.0847424814753119,0.551874137454244,0.471840890542948,0.902568097694572,1.8592171777997,2.48908236406368,"random"
"Lambda1","random_3",1,0.729758165015695,0.999926686256414,0.253130863431933,-0.142857142857143,0.150535320601658,0.00852512961426255,0.517568100709499,0.382843799113452,0.933768811104681,2.17396822340309,3.02135663396181,"random"
"Lambda1","random_4",1,1.81141748982257,0.999926686256414,0.147486919755835,-0.142857142857143,0.0984133094437131,0.00317514840866795,0.559952448445314,0.430687050885604,0.895226143300164,1.99262263540541,2.74989457933828,"random"
"Lambda1","random_5",1,1.65243707638903,0.941974442431301,0.193400633684803,-0.142857142857143,0.126826255544384,0.00801763607235095,0.548183815454652,0.494419284260482,0.951951205745271,1.79334601787522,2.24077664874721,"random"
"Lambda1","random_6",1,1.16852383845759,0.89651071352224,0.0827691913007497,-0.142857142857143,0.125661253352526,0.0725721045302401,0.461259661528138,0.322965987970363,0.871895124840725,2.45341432664996,3.62332429397485,"random"
"Lambda1","random_7",1,0.516185764724601,0.558534393433715,-0.0276107725857671,-0.142857142857143,0.127510119903986,0.366090132402852,0.476932412017728,0.507358071138705,0.936413539852531,1.75765979979737,2.29323298454407,"random"
"Lambda1","random_8",1,1.07828998108545,0.977554986583343,0.329578774729985,-0.142857142857143,0.148533152367475,0.00146931568851416,0.420616279100279,0.405769064162692,0.925807624604037,2.08312531963283,2.61719106688707,"random"
"Lambda1","random_9",1,1.65727003606067,0.986981658667574,0.46697482558149,-0.142857142857143,0.179233165588339,0.000667844593598144,0.6389255636162,0.332218238854646,0.956847458060564,2.40563326758631,3.23432704535734,"random"
"Lambda1","random_10",1,1.14616510363487,0.999926686256414,0.331356693015556,-0.142857142857143,0.142505994229845,0.000875735219779017,0.543912523863404,0.41177324860399,0.941612500097951,2.06057432202078,2.81444594824524,"random"
"Lambda1","random_11",1,1.1320393878043,0.999926686256414,0.169815345017651,-0.142857142857143,0.116786394093541,0.00742176261284455,0.331934042240817,0.378467472384367,0.888499064984194,2.19221788007785,3.02017848064866,"random"
"Lambda1","random_12",1,0.39517535359942,7.33137435857406e-05,0.0244448631565348,-0.142857142857143,0.0926605777042164,0.0709908521146601,0.521000996607708,0.459699389603045,0.862646033835609,1.89668036323655,2.58733467149119,"random"
