"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,1.0999317342842,0.999926686256414,-0.0768890905854408,-0.142857142857143,0.0401900162039147,0.100713585718019,0.348131334182963,0.1188170858347,0.5,4.36748069754707,6.341616860648,"dispersed"
"Lambda1","clustered",1,2.11559408348868,0.999926686256414,0.227432337122845,-0.142857142857143,0.104557407658194,0.000397867213502101,0.648134885508375,0.241851508025279,0.8,2.97070819758206,3.97392114250233,"clustered"
"Lambda1","random_1",1,0.836862603800348,7.33137435857406e-05,-0.0994623756145051,-0.142857142857143,0.0904940205656659,0.631560298658337,0.335186292655062,0.172742013753669,0.771516749810459,3.62123002840113,5.00956688119673,"random"
"Lambda1","random_2",1,1.0682671271306,0.999926686256414,-0.0343583577134131,-0.142857142857143,0.0993461841069065,0.2747766854979,0.489545643134201,0.155007168348242,0.833333333333333,3.83683811676624,5.20372210678471,"random"
"Lambda1","random_3",1,1.37235731833442,0.999926686256414,0.0950513905156899,-0.142857142857143,0.0843804282963508,0.00481022328898173,0.39409140890826,0.164243881147866,0.730296743340221,3.72143709569168,5.11169147290753,"random"
"Lambda1","random_4",1,0.573659073007986,7.33137435857406e-05,-0.190165521407863,-0.142857142857143,0.0703257397685994,0.501135874719352,0.43976108284337,0.136449743181029,0.730296743340221,4.09176142796907,5.71056284168484,"random"
"Lambda1","random_5",1,1.20731805787666,0.999926686256414,0.00113310508912889,-0.142857142857143,0.0784205597787427,0.0663386104823644,0.47264304352114,0.266699057766339,0.833333333333333,2.79047696291091,4.04794891873984,"random"
"Lambda1","random_6",1,0.970251378165413,0.999926686256414,-0.0745515678728532,-0.142857142857143,0.0841315902879594,0.416854902077055,0.649631104921108,0.194844261456823,0.8,3.38422383874547,4.98571799532589,"random"
"Lambda1","random_7",1,0.621420273671069,7.33137435857406e-05,-0.191954123196564,-0.142857142857143,0.0775825543213087,0.526841191290944,0.335018425661686,0.177056614508366,0.730296743340221,3.5723913603109,4.99783080260304,"random"
"Lambda1","random_8",1,0.980810558592218,7.33137435857406e-05,-0.120930796714377,-0.142857142857143,0.040530925800735,0.588522628149521,0.395069767078357,0.145333673048956,0.5,3.96562652166376,5.87155963302752,"random"
"Lambda1","random_9",1,0.565919627099487,7.33137435857406e-05,-0.136416946954968,-0.142857142857143,0.0656130610061365,0.921809869376663,0.379534590243493,0.31575326651349,0.8,2.4920000058994,3.86358627430313,"random"
"Lambda1","random_10",1,0.74446323964186,7.33137435857406e-05,-0.150911106407502,-0.142857142857143,0.0674034526559001,0.904888043701025,0.523343398352234,0.158123155765635,0.771516749810459,3.79711611718978,5.21435499515034,"random"
"Lambda1","random_11",1,0.987458248998803,7.33137435857406e-05,-0.124193666600273,-0.142857142857143,0.0845911789414072,0.825379394410225,0.53257523635989,0.129944681957763,0.8,4.18933100477815,5.83764062024932,"random"
"Lambda1","random_12",1,1.1500527489889,0.999926686256414,0.0433877792810832,-0.142857142857143,0.0907738702632589,0.0401943570271444,0.540755368569535,0.197751416596183,0.833333333333333,3.35533888135818,4.78518870163779,"random"
"Lambda1","random_13",1,1.09571600677155,0.999926686256414,-0.0732965831091311,-0.142857142857143,0.0599234514631171,0.245713622461982,0.407497181179178,0.192374840876402,0.670820393249937,3.40915305911124,5.11000709723208,"random"
"Lambda1","random_14",1,1.58110037858743,0.999926686256414,0.168277233359507,-0.142857142857143,0.0937500843215059,0.000904169083445483,0.421407063877727,0.283196536340946,0.833333333333333,2.68242524042559,3.90455531453362,"random"
"Lambda1","random_15",1,1.13082066412083,0.999926686256414,-0.0966873820916721,-0.142857142857143,0.0751605619226913,0.539029166708016,0.606099010524446,0.164082152128211,0.771516749810459,3.7233979536953,5.12520655904411,"random"
"Lambda1","random_16",1,1.03427296435939,0.999926686256414,-0.0884857786639639,-0.142857142857143,0.0573476546972032,0.34307807982532,0.533647919911393,0.135497386429063,0.666666666666667,4.10576090063204,5.86558044806517,"random"
"Lambda1","random_17",1,1.23029355208161,0.999926686256414,-0.0863691890620576,-0.142857142857143,0.0513791487692852,0.271579055553766,0.479630669126688,0.12295390103261,0.612372435695795,4.2995096295967,6.10492845786963,"random"
"Lambda1","random_18",1,1.30553137687408,0.999926686256414,0.0233314163706511,-0.142857142857143,0.05935701656348,0.0051132184493905,0.292921935477561,0.192730726426848,0.730296743340221,3.4055377069962,5.06087611397013,"random"
"Lambda1","random_19",1,1.64857796210235,0.999926686256414,0.164678939614317,-0.142857142857143,0.114372867354541,0.0071689994934232,0.590253640463961,0.188692183727477,0.833333333333333,3.44701994912801,4.6720741599073,"random"
"Lambda1","random_20",1,1.21882342993858,0.999926686256414,0.0461000462935676,-0.142857142857143,0.0814551890163922,0.0203533989814879,0.548652589987989,0.152314665904005,0.730296743340221,3.87183704180211,5.39123923624111,"random"
"Lambda1","random_21",1,1.6953846936381,0.999926686256414,0.274667860998585,-0.142857142857143,0.119095663280964,0.000455245373652158,0.427733682594452,0.170384081949202,0.833333333333333,3.64848893552786,4.91257995735608,"random"
"Lambda1","random_22",1,0.934271035740191,7.33137435857406e-05,-0.123428966182086,-0.142857142857143,0.0416730112798631,0.641068591247727,0.409302089999372,0.12881420532818,0.547722557505166,4.20676361526918,6.06698967769117,"random"
"Lambda1","random_23",1,1.43988570317835,0.999926686256414,0.136710956980719,-0.142857142857143,0.119264904467172,0.0190733838777153,0.746364967467363,0.151354266240136,0.833333333333333,3.88447595001072,5.26989935956084,"random"
"Lambda1","random_24",1,1.22183877406447,0.999926686256414,-0.00806629149696659,-0.142857142857143,0.0839105337739501,0.108193980273547,0.56953076453137,0.138243872811051,0.730296743340221,4.06564572575629,5.65517725025422,"random"
"Lambda1","random_25",1,1.41904871900752,0.999926686256414,0.0533726567973021,-0.142857142857143,0.0979045647504369,0.0450382832199023,0.472113163149886,0.213323687766047,0.730296743340221,3.20864303914826,4.55263989883022,"random"
"Lambda1","random_26",1,0.7443880573194,0.719367496131882,0.121756326204057,-0.142857142857143,0.0962689677444467,0.0059834097105933,0.460484762770903,0.37498334599387,0.857142857142857,2.20696752660828,3.19348268839104,"random"
"Lambda1","random_27",1,0.884201227312782,7.33137435857406e-05,-0.127118106823794,-0.142857142857143,0.0666324734379354,0.813272288096625,0.409058853728232,0.1645908624641,0.730296743340221,3.71723713628588,5.36348520119721,"random"
