"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.751726339428251,0.999926686256414,0.0556592960633911,-0.142857142857143,0.0876701419745672,0.0235522090053886,0.434597114696483,0.46865348850672,0.901051713474219,1.86890805202881,2.49778812924596,"dispersed"
"Lambda1","clustered",1,1.93073413946361,0.999926686256414,0.140300964519384,-0.142857142857143,0.0791964000299203,0.000349704661253059,0.673509819088722,0.407933063511339,0.880944847630523,2.07494092967326,2.9429565505538,"clustered"
"Lambda1","random_1",1,0.432236600260302,0.999926686256414,0.209699814853212,-0.142857142857143,0.157943275745855,0.0256034299243926,0.451180275774138,0.405708703258231,0.960859750398952,2.08335453428279,2.85082479487544,"random"
"Lambda1","random_2",1,2.35453814300169,0.999926686256414,0.441871901968731,-0.142857142857143,0.166711262722076,0.000452447576782866,0.649707798058131,0.375911864419451,0.944540784463638,2.20301738698087,2.92140463134216,"random"
"Lambda1","random_3",1,2.06904731618264,0.997094240413994,0.37539211510444,-0.142857142857143,0.150357693344032,0.000567319181965287,0.620170512438257,0.39203062428317,0.940833415942412,2.13662979986855,2.87762771404762,"random"
"Lambda1","random_4",1,0.876550394725545,0.666299636458752,0.102769990433342,-0.142857142857143,0.132266223628938,0.0633017362808452,0.529494408486229,0.431955360902836,0.927250111001844,1.98822596130296,2.67665415948471,"random"
"Lambda1","random_5",1,1.35156723830876,0.999926686256414,-0.0111408509998942,-0.142857142857143,0.0676179032895644,0.051420951242872,0.606820964845922,0.472887179871446,0.874598444621831,1.85605794592262,2.4054444557313,"random"
"Lambda1","random_6",1,1.04714052861781,0.632955213002717,0.146833097135412,-0.142857142857143,0.114564749808079,0.0114513293597183,0.46205776415719,0.352866180193368,0.896155199427211,2.30543347410889,3.33752765593761,"random"
"Lambda1","random_7",1,1.17668796033923,0.999926686256414,0.304403324098336,-0.142857142857143,0.160924500941858,0.00544730600289656,0.600266621650974,0.540876077959133,0.97147551177633,1.6714957063118,2.07881195225263,"random"
"Lambda1","random_8",1,0.951848564879239,0.861325690689495,0.195060210765704,-0.142857142857143,0.107755394616535,0.0017128851957009,0.608896915468153,0.533136473871415,0.941873980336452,1.69063303938867,2.05393468131158,"random"
"Lambda1","random_9",1,1.41127211933017,0.999926686256414,0.104952038598159,-0.142857142857143,0.103042589937131,0.0161760081557236,0.545594772791287,0.479104491203444,0.905123641435353,1.83750424507023,2.43734834403971,"random"
"Lambda1","random_10",1,1.07335778457392,0.999926686256414,0.327089478369072,-0.142857142857143,0.142991411618139,0.00101427306482726,0.513686026997934,0.53327199905827,0.973532185392766,1.69029416424728,1.99936936337081,"random"
