"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,1.37314858378145,0.999926686256414,0.030476265684241,-0.032258064516129,0.0102350732461965,8.82396822277087e-10,0.305208432805886,0.12440619219829,0.622799155329218,6.58898261904001,14.4586284649638,"dispersed"
"Lambda1","clustered",1,1.1380611202043,0.905826792499979,0.00811442432503261,-0.032258064516129,0.0241493193774568,0.0945665709654009,0.560217899002549,0.344167789251555,0.9,2.74226133562335,5.27821285956889,"clustered"
"Lambda1","random_1",1,1.53666903719768,0.999926686256414,0.0960776158628047,-0.032258064516129,0.0221939328588679,7.36130911782595e-09,0.40488653837859,0.142068140411515,0.9,5.92141649010587,12.0643342599011,"random"
"Lambda1","random_2",1,1.49575925606181,0.999926686256414,0.0759041342105802,-0.032258064516129,0.0191062684367122,1.50419394717716e-08,0.428680013752188,0.140652638271565,0.858116330321033,5.96989109334412,12.1813974722189,"random"
"Lambda1","random_3",1,1.50305660948595,0.999926686256414,0.0756596435009722,-0.032258064516129,0.0216510446509286,6.2150801860561e-07,0.435611076062132,0.171197514603612,0.9,5.07362869567027,10.6437694939905,"random"
"Lambda1","random_4",1,1.48222163600287,0.999926686256414,0.0588668020890783,-0.032258064516129,0.0156937930539803,6.38200092772934e-09,0.419283172518245,0.14338440342951,0.815374248327211,5.87704145010994,12.5735198010737,"random"
"Lambda1","random_5",1,1.92283442551531,0.999926686256414,0.131721468880686,-0.032258064516129,0.0257975787450739,2.06547001724289e-10,0.451746785288727,0.146751250458421,0.923076923076923,5.76650474676631,11.4322467454061,"random"
"Lambda1","random_6",1,1.3364855116691,0.931819852752111,0.086830932225789,-0.032258064516129,0.0220854963025848,6.96075435069332e-08,0.289488395900083,0.15475351894018,0.923076923076923,5.51975468812226,10.5783846353769,"random"
"Lambda1","random_7",1,1.8299697965759,0.999926686256414,0.131107883704697,-0.032258064516129,0.0254401413671708,1.34865452139366e-10,0.504478661397214,0.148901729813851,0.9,5.69805275135101,11.5760601432881,"random"
"Lambda1","random_8",1,2.1189296901417,0.999926686256414,0.159805730866579,-0.032258064516129,0.0264840198333882,4.10560474506383e-13,0.486395133825029,0.143998949676666,0.909090909090909,5.85655027258669,11.2126408862829,"random"
"Lambda1","random_9",1,1.38709879657098,0.999926686256414,0.0947615862439118,-0.032258064516129,0.0244051149686509,1.94381053919557e-07,0.361219569300357,0.192860804597854,0.933333333333333,4.58539112504812,9.76886006287708,"random"
"Lambda1","random_10",1,1.78976717270198,0.999926686256414,0.107895372818772,-0.032258064516129,0.0210586484173366,2.82556200659201e-11,0.404057069332758,0.156803478030263,0.888888888888889,5.45990501618187,11.3541603641065,"random"
"Lambda1","random_11",1,1.18602817447602,0.999926686256414,0.0707067486987909,-0.032258064516129,0.0235855843972006,1.26784469265395e-05,0.44214224219962,0.152594700791569,0.875,5.58421759500259,11.2602679602707,"random"
"Lambda1","random_12",1,1.39978467343583,0.999926686256414,0.115757812718949,-0.032258064516129,0.0239848232462146,6.77604639065521e-10,0.430904996933683,0.140277271297575,0.9,5.98287915717574,11.3110490527424,"random"
"Lambda1","random_13",1,1.89256431203473,0.999926686256414,0.109415156473824,-0.032258064516129,0.0226653546309814,4.08745481905726e-10,0.405756977451787,0.159441716372326,0.897085227145061,5.38476392477867,10.854824052137,"random"
"Lambda1","random_14",1,1.22979531708974,0.982455111490399,0.0544040391735281,-0.032258064516129,0.0170460136407636,3.69548482703763e-07,0.40240100540299,0.158439744110474,0.857142857142857,5.41305677265202,11.5760414339789,"random"
"Lambda1","random_15",1,1.216792065884,0.999926686256414,0.0297157702496398,-0.032258064516129,0.0220752724719204,0.00499451866188916,0.411639268361508,0.14670346874775,0.9,5.76804437070879,12.1583229788064,"random"
"Lambda1","random_16",1,2.14264680899397,0.999926686256414,0.126164974619814,-0.032258064516129,0.0181484456755418,0,0.504043669804082,0.141595151969636,0.858116330321033,5.93752641096893,12.3801834575207,"random"
"Lambda1","random_17",1,1.79822640730074,0.999926686256414,0.138877458295072,-0.032258064516129,0.0260413900202429,4.97526464471321e-11,0.460281041272426,0.145153261570013,0.916666666666667,5.81844512009856,11.5234816927428,"random"
"Lambda1","random_18",1,1.66716524595917,0.999926686256414,0.0819605710060281,-0.032258064516129,0.017913317871766,1.81553216904717e-10,0.461828077442632,0.141035180144086,0.846153846153846,5.95671266090107,12.5047496020506,"random"
"Lambda1","random_19",1,1.28773085944751,0.969606015427018,0.0573909971890742,-0.032258064516129,0.0193101244506805,3.4406255680075e-06,0.411934791742401,0.13953989344153,0.833333333333333,6.00855840655881,12.9511257438451,"random"
"Lambda1","random_20",1,1.65151889835415,0.999926686256414,0.0850316382389248,-0.032258064516129,0.0209555319350222,2.1799728688876e-08,0.397613129813501,0.171839447387739,0.858116330321033,5.05767098720111,11.0982186497269,"random"
"Lambda1","random_21",1,1.6155110836653,0.999926686256414,0.0671763152600831,-0.032258064516129,0.0192016773335707,2.23771131624417e-07,0.410486676753938,0.149064441916163,0.9,5.69293952982932,11.7368655871184,"random"
"Lambda1","random_22",1,1.7636759189276,0.99548399105845,0.111159466419282,-0.032258064516129,0.0259531874046264,3.2759850165931e-08,0.381576936292283,0.146899313127941,0.916666666666667,5.76173908152922,10.7911695578384,"random"
"Lambda1","random_23",1,1.22393845124094,0.996908985709272,0.0881128387235665,-0.032258064516129,0.0254286254646555,2.2048835053301e-06,0.440585843456665,0.165054098830222,0.928571428571429,5.23159873679028,10.2365859681867,"random"
"Lambda1","random_24",1,1.6779988329828,0.999926686256414,0.0665329802645346,-0.032258064516129,0.0154727297018657,1.71566538753609e-10,0.387816412299939,0.121697329685022,0.858116330321033,6.70491651086567,13.9217678340308,"random"
"Lambda1","random_25",1,1.70560586285471,0.999926686256414,0.0827172924952805,-0.032258064516129,0.0255659465757344,6.88519082148176e-06,0.393049506242677,0.148148554924023,0.909090909090909,5.72184140315634,10.7351637849327,"random"
"Lambda1","random_26",1,1.26166366229604,0.996701378780456,0.0521353403117941,-0.032258064516129,0.0197109399629669,1.85594746824336e-05,0.390875669727909,0.138968939210736,0.909090909090909,6.028593866904,12.3533276744229,"random"
"Lambda1","random_27",1,1.3231956279141,0.999926686256414,0.0555009380216425,-0.032258064516129,0.0216939619348807,5.22518606917988e-05,0.37344062250349,0.159651108193608,0.909090909090909,5.37888861663439,10.6621005771459,"random"
"Lambda1","random_28",1,1.08849112448033,0.881902773470869,0.0643188319908837,-0.032258064516129,0.016886115145351,1.06958644163768e-08,0.347634797351947,0.167847780747451,0.833333333333333,5.15856027671974,10.4000911413679,"random"
"Lambda1","random_29",1,1.0804720957805,0.999926686256414,0.069853509399444,-0.032258064516129,0.0249397011810162,4.23375749667443e-05,0.427132065153481,0.147439791345103,0.9,5.74440946759692,11.65194292712,"random"
"Lambda1","random_30",1,1.45912980015192,0.999926686256414,0.0983639671968535,-0.032258064516129,0.0247717048862375,1.34186998623775e-07,0.429734516914057,0.183093968731236,0.9,4.79335183861684,9.94701447423076,"random"
"Lambda1","random_31",1,1.10701402171659,0.999926686256414,0.0375897130264895,-0.032258064516129,0.0223635153631681,0.00178840523958113,0.394229440046354,0.157417521619647,0.9,5.44222946951751,10.95253512208,"random"
"Lambda1","random_32",1,1.5754657151741,0.999926686256414,0.0566187277856371,-0.032258064516129,0.0196760866329362,6.27232751337914e-06,0.428159915892677,0.133667946921991,0.870388279778489,6.22119495050416,12.6525644939137,"random"
"Lambda1","random_33",1,1.45845128004492,0.999926686256414,0.0688109846678583,-0.032258064516129,0.0189178362272907,9.16597573397127e-08,0.420682520825796,0.147636722938695,0.897085227145061,5.73812103797258,12.645478126145,"random"
"Lambda1","random_34",1,1.35923394174375,0.962751571481321,0.146143814428911,-0.032258064516129,0.0185227776436939,0,0.325179282725579,0.18039763050128,0.858116330321033,4.85412847481758,9.90486458143619,"random"
"Lambda1","random_35",1,1.15433678118574,0.999926686256414,0.0328380854822354,-0.032258064516129,0.0215201975023147,0.00248726635310836,0.462695319627504,0.146217344134193,0.875,5.78375515328603,12.2045689001943,"random"
"Lambda1","random_36",1,1.71802600714943,0.999926686256414,0.0822262487483702,-0.032258064516129,0.0231350950589484,7.47826859548439e-07,0.421015192172373,0.149651076593115,0.857142857142857,5.67458049783333,10.9812326787546,"random"
"Lambda1","random_37",1,1.60673105707804,0.999926686256414,0.0962398538379768,-0.032258064516129,0.0255943168007928,5.15198470996125e-07,0.503699290388363,0.169673917917359,0.9,5.11190972364238,10.4713800338915,"random"
"Lambda1","random_38",1,1.92409473266853,0.999926686256414,0.104752309588368,-0.032258064516129,0.0172530300656849,1.99840144432528e-15,0.402723331414894,0.129223449978634,0.880704845927979,6.39242248715475,13.2754262706563,"random"
"Lambda1","random_39",1,1.11335244289207,0.999926686256414,0.0190599711088101,-0.032258064516129,0.0175940866901078,0.00353668000067198,0.38960761094588,0.15534721793297,0.858116330321033,5.50228677487373,12.1691340059095,"random"
"Lambda1","random_40",1,1.56787293616823,0.999926686256414,0.127886905159405,-0.032258064516129,0.0268640156244712,2.50209808427826e-09,0.508438425356032,0.163701701978894,0.916666666666667,5.26770409548506,10.5267117855885,"random"
"Lambda1","random_41",1,1.23634723478453,0.999926686256414,0.0400582840526625,-0.032258064516129,0.0205168303578282,0.000423909863468852,0.435820902806348,0.14798056672193,0.909090909090909,5.72717434339992,12.3018671866079,"random"
"Lambda1","random_42",1,1.40524363584748,0.97615980166666,0.0973359665299966,-0.032258064516129,0.0223065570586517,6.25911478202568e-09,0.352257787268897,0.134789650910928,0.923076923076923,6.17942042414149,12.7408468450193,"random"
"Lambda1","random_43",1,1.48543420671548,0.984810076720988,0.120977436519266,-0.032258064516129,0.0221819045226079,4.91073848252199e-12,0.398309847569638,0.137716725535402,0.923076923076923,6.07300685121117,12.5577168102183,"random"
"Lambda1","random_44",1,1.85974376697789,0.999926686256414,0.153280445800731,-0.032258064516129,0.0236214587003096,3.99680288865056e-15,0.399248092317605,0.148900110289416,0.916666666666667,5.69810369101011,11.133066353768,"random"
"Lambda1","random_45",1,1.22503744117563,0.999926686256414,0.111884123120418,-0.032258064516129,0.0294108789415112,9.53588050078835e-07,0.353518736657245,0.133961283242506,0.933333333333333,6.21021606952191,11.8475602881383,"random"
"Lambda1","random_46",1,1.54182905422193,0.999926686256414,0.10409566728342,-0.032258064516129,0.0247215021723511,3.47606867734385e-08,0.431428726035101,0.17963540531103,0.928571428571429,4.87158979159735,10.580103683462,"random"
"Lambda1","random_47",1,1.40269159057361,0.999926686256414,0.0618754164782378,-0.032258064516129,0.0175573177817322,8.25357604483656e-08,0.463009071552448,0.175576404257666,0.858116330321033,4.96673179673401,10.5561837297159,"random"
"Lambda1","random_48",1,1.79685084847085,0.999926686256414,0.100107065062009,-0.032258064516129,0.0181093722278374,2.68673971959288e-13,0.424796024558504,0.138403497177791,0.833333333333333,6.04856802123652,12.1949143287061,"random"
"Lambda1","random_49",1,1.58903901711046,0.999926686256414,0.107603563178322,-0.032258064516129,0.0245518674038488,1.22235983557317e-08,0.348092770073319,0.190268395220883,0.923076923076923,4.63881043960381,8.98194576236308,"random"
"Lambda1","random_50",1,1.63537199429598,0.999926686256414,0.0976902857270403,-0.032258064516129,0.0233949643508992,2.78337985992749e-08,0.551046207756219,0.133208008479581,0.916666666666667,6.23848772033706,12.443721470463,"random"
"Lambda1","random_51",1,1.56570266647611,0.999926686256414,0.106933719447346,-0.032258064516129,0.0221709300071084,3.42688988297368e-10,0.433587733821098,0.187654927176149,0.858116330321033,4.69393852801821,9.77260810030755,"random"
"Lambda1","random_52",1,1.45089641131438,0.999926686256414,0.0453644408661391,-0.032258064516129,0.0194508274194247,6.58773058763718e-05,0.439862223614426,0.180539597390161,0.858116330321033,4.85089006744212,10.488709878019,"random"
"Lambda1","random_53",1,1.53261395572983,0.999926686256414,0.0628738463803758,-0.032258064516129,0.0209853282341166,5.80807511840753e-06,0.499417442587341,0.152603691509329,0.909090909090909,5.58394600759918,12.3227620654721,"random"
"Lambda1","random_54",1,1.17859040343072,0.976077027959811,0.0631883353716876,-0.032258064516129,0.0233491201618182,4.35494063300013e-05,0.413652994437353,0.182428707152788,0.916666666666667,4.80820525872011,9.74266209472794,"random"
"Lambda1","random_55",1,1.36246522535456,0.952024265624317,0.149392773579328,-0.032258064516129,0.0296819268796988,9.36259070272172e-10,0.367577820852841,0.179760034318772,0.933333333333333,4.86872616153374,9.68233633588006,"random"
"Lambda1","random_56",1,1.47258681951848,0.999926686256414,0.130555168395739,-0.032258064516129,0.0256020661249741,2.02571515117711e-10,0.466418653283416,0.164643319702911,0.928571428571429,5.24251298999406,10.541404423294,"random"
"Lambda1","random_57",1,1.40755772714158,0.999926686256414,0.0893611580107415,-0.032258064516129,0.0215571458969488,1.68366933728237e-08,0.429414513784983,0.172787356917432,0.9,5.03428975540721,10.6809900096252,"random"
"Lambda1","random_58",1,1.54735958108388,0.999926686256414,0.0620175805932801,-0.032258064516129,0.0167672142755185,1.88084725571969e-08,0.4940121562288,0.14793781033764,0.843274042711568,5.7285332716624,12.2226440594173,"random"
"Lambda1","random_59",1,1.2771692497713,0.951471281048516,0.0687230663570268,-0.032258064516129,0.0197073885173238,2.9908295839931e-07,0.412513787246921,0.188310704704628,0.9,4.67998288317504,9.91875500558512,"random"
"Lambda1","random_60",1,1.27478126950419,0.999926686256414,0.0545689112465793,-0.032258064516129,0.0214132828624719,5.01732421862577e-05,0.48448606324297,0.142497862417688,0.9,5.90685582244695,12.7850071075626,"random"
"Lambda1","random_61",1,1.43625274823525,0.999926686256414,0.0486078515502478,-0.032258064516129,0.0220775161314051,0.000249456108561308,0.471775081529469,0.147028620241878,0.9,5.75758353672177,12.004728119951,"random"
"Lambda1","random_62",1,1.4554397395047,0.999926686256414,0.0831119434276931,-0.032258064516129,0.0257742913633591,7.59953877005337e-06,0.490832371086868,0.141221835809203,0.916666666666667,5.95030353706858,12.0808495042053,"random"
"Lambda1","random_63",1,1.69213305893354,0.990209672428768,0.0993053857600597,-0.032258064516129,0.0252416693578866,1.8666119450117e-07,0.449028403830358,0.146248930984068,0.923076923076923,5.78273171661213,11.7325616976761,"random"
"Lambda1","random_64",1,1.51358464131187,0.999926686256414,0.120400298419604,-0.032258064516129,0.021747689938602,2.22621920897836e-12,0.436172422120202,0.149135869370239,0.889499179993322,5.69069782213763,10.964792133164,"random"
"Lambda1","random_65",1,1.77549985852989,0.967162401617493,0.152551342128559,-0.032258064516129,0.0243211614444805,2.99760216648792e-14,0.458682615000577,0.132008333711495,0.923076923076923,6.28404881128355,12.5014270138881,"random"
"Lambda1","random_66",1,1.58328948305906,0.999926686256414,0.0768594740328469,-0.032258064516129,0.0193640847731433,1.75010037573031e-08,0.49764339111282,0.152416978094995,0.909090909090909,5.589591587044,11.8561802536624,"random"
