"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.863506368064491,0.999926686256414,-0.0226454879827891,-0.032258064516129,0.00998843837583407,0.335863622243431,0.397329964626369,0.129081281182848,0.658145181714418,6.39805535372688,14.8053401338458,"dispersed"
"Lambda1","clustered",1,0.642487062980894,0.768904920943906,0.0181230310405246,-0.032258064516129,0.0236269395405764,0.0329774203491322,0.504371949837506,0.432952385407061,0.888888888888889,2.21890558281002,4.11561863764908,"clustered"
"Lambda1","random_1",1,0.850763775255978,0.999926686256414,-0.00515994352034259,-0.032258064516129,0.0236264159234888,0.251405728116489,0.49199985726345,0.119621722025144,0.889499179993322,6.79654671647576,13.7217241822526,"random"
"Lambda1","random_2",1,0.696742748648542,0.859957245594976,0.0132946651023015,-0.032258064516129,0.022222807062827,0.0403821079231359,0.362281969798192,0.161375571166341,0.909090909090909,5.33098529538988,11.120480048359,"random"
"Lambda1","random_3",1,0.586256775581757,7.33137435857406e-05,-0.017632413888611,-0.032258064516129,0.0184147665234036,0.427058682647261,0.428134746137819,0.15690994544337,0.846153846153846,5.45683207608482,11.9641201036838,"random"
"Lambda1","random_4",1,0.681828077688666,0.999926686256414,0.00968035936431937,-0.032258064516129,0.0209127068201395,0.0449198847933112,0.466461194859364,0.226906974621003,0.916666666666667,3.98301432922026,8.11834070537392,"random"
"Lambda1","random_5",1,0.58103246414583,0.645934954756721,-0.0202919026259298,-0.032258064516129,0.0229541512317788,0.602152859449567,0.451897060476993,0.167425576920823,0.923076923076923,5.16946734889175,10.732162832756,"random"
"Lambda1","random_6",1,1.18351902185342,0.999926686256414,0.129307469513864,-0.032258064516129,0.0256403332333384,2.95300450758873e-10,0.462692006793238,0.151068186762178,0.923076923076923,5.63071604485633,11.6056290320074,"random"
"Lambda1","random_7",1,0.678333675390109,0.861934537929353,0.0246761482096053,-0.032258064516129,0.0245578959206749,0.0204293900581869,0.307087095273405,0.190448588642931,0.928571428571429,4.63505714747945,9.87530945146845,"random"
"Lambda1","random_8",1,0.795182639160856,0.999926686256414,0.0388576238775539,-0.032258064516129,0.025216137834146,0.00479869857072068,0.468806342616029,0.160310379321105,0.909090909090909,5.36047362665832,11.3919316750944,"random"
"Lambda1","random_9",1,0.829337785905388,0.779588356944189,0.0373903632504758,-0.032258064516129,0.0245198602622046,0.00450442282349717,0.368601900761694,0.198868118442442,0.933333333333333,4.46620997804112,9.94105717119877,"random"
"Lambda1","random_10",1,0.993530024969769,0.720690567770244,0.10854549766138,-0.032258064516129,0.0210160969098323,2.08710826399283e-11,0.39795662585246,0.165062303531644,0.928571428571429,5.23138120371948,10.8731243191046,"random"
"Lambda1","random_11",1,0.788199733742557,0.93819660112501,0.0308662647018156,-0.032258064516129,0.0241032379952833,0.0088209948907485,0.469797114665489,0.174741637897072,0.9,4.986761103915,10.8589621957935,"random"
"Lambda1","random_12",1,0.574890486047803,0.362717292695238,0.0199948241808235,-0.032258064516129,0.0218679315068219,0.0168724447039992,0.392531095005647,0.145975845919214,0.928571428571429,5.79159185810825,11.9895271163113,"random"
"Lambda1","random_13",1,0.717677586368731,0.746530581347548,0.0353498479525653,-0.032258064516129,0.0238309152656082,0.0045541971041847,0.373591599193434,0.156540071297607,0.916666666666667,5.46752254765127,11.8070738580597,"random"
"Lambda1","random_14",1,0.708864479543086,0.782349296803436,-0.00401638121034233,-0.032258064516129,0.0201993559634237,0.162068715015061,0.329347620289295,0.186898940614711,0.858116330321033,4.71013036475771,10.2574623906729,"random"
"Lambda1","random_15",1,0.74614380377563,0.650716669581989,-0.00497761335773573,-0.032258064516129,0.0175247710874849,0.119546608144187,0.422830266249153,0.140230632777632,0.857142857142857,5.98449684362863,13.0711065638953,"random"
"Lambda1","random_16",1,0.684969433801914,0.472356295262146,0.00153471520882884,-0.032258064516129,0.0171830396728707,0.0492252215066595,0.364335233748408,0.125257551852827,0.876714007519209,6.55336968049075,13.6314765939891,"random"
"Lambda1","random_17",1,0.915416801997411,0.999926686256414,0.0269874217791735,-0.032258064516129,0.02614336073517,0.0234405400854758,0.506089580126218,0.164189551782845,0.909090909090909,5.2546224991864,10.9897130793517,"random"
"Lambda1","random_18",1,0.732670531807485,0.820068371860365,0.0319224513035041,-0.032258064516129,0.0218587912829052,0.00332322127338114,0.453514286753653,0.178482309592796,0.923076923076923,4.8982453831205,10.8028041789323,"random"
"Lambda1","random_19",1,0.780169177753334,0.999926686256414,0.0344861845229575,-0.032258064516129,0.0247265320351664,0.00694861732572494,0.4394977479355,0.14803868849703,0.916666666666667,5.72532808974539,11.6115261775848,"random"
"Lambda1","random_20",1,0.990052364721241,0.999926686256414,0.0460091369372822,-0.032258064516129,0.0221931194870893,0.000420864398602783,0.476020889010456,0.199165465544067,0.916666666666667,4.46047151837856,10.1990893721645,"random"
"Lambda1","random_21",1,0.910997512116592,0.813121141656867,0.0616464807647621,-0.032258064516129,0.0213586622789301,1.0998222095715e-05,0.410679110673144,0.165102760717439,0.909090909090909,5.23030881784416,11.1571868464519,"random"
"Lambda1","random_22",1,0.62476230836959,7.33137435857406e-05,-0.0192512070693565,-0.032258064516129,0.0162384854693676,0.423137685672824,0.311598980321716,0.170144926466525,0.843274042711568,5.10001388568706,11.5614899899582,"random"
"Lambda1","random_23",1,0.898911651312649,0.999926686256414,0.0429158983016736,-0.032258064516129,0.0180519317174694,3.12286234935844e-05,0.45804640205413,0.154170801357175,0.859337848847319,5.53700769288402,11.9264316127349,"random"
"Lambda1","random_24",1,0.909355947955288,0.999926686256414,0.0204835532834869,-0.032258064516129,0.0187332031231891,0.00487152793110601,0.398021166536435,0.162023289091894,0.909090909090909,5.31321223239358,11.7302157602592,"random"
"Lambda1","random_25",1,0.538381636167955,7.33137435857406e-05,-0.0299608680797467,-0.032258064516129,0.0164800180127454,0.889139733701701,0.375155262291638,0.160911014311125,0.843274042711568,5.34380590715169,11.840976484573,"random"
