"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.186822597014849,0.999926686256414,0.25990129070382,-0.032258064516129,0.0519471618212882,1.86408539715188e-08,0.42969752465529,0.605339561836272,0.982728179464407,1.61898040684612,2.19266267592101,"dispersed"
"Lambda1","clustered",1,0.440289287623821,0.999926686256414,0.198066401204759,-0.032258064516129,0.0310745311880055,1.24344978758018e-13,0.529251769674009,0.591122092985501,0.959685492356412,1.65590459063245,2.30403507780198,"clustered"
"Lambda1","random_1",1,0.20344646417273,0.999381012428617,0.347594284307099,-0.032258064516129,0.0620058890108003,9.0076812675477e-10,0.4836840453656,0.634136053732889,0.990494892549251,1.54902037135087,2.07574968793771,"random"
"Lambda1","random_2",1,0.112090055956186,0.999926686256414,0.316717001208407,-0.032258064516129,0.0610066428436342,1.06348785333665e-08,0.530167536960962,0.642516159147528,0.9932912749917,1.52978289376783,1.97737516270806,"random"
"Lambda1","random_3",1,0.201276673938368,0.999926686256414,0.497641490890003,-0.032258064516129,0.0720237376159561,1.87627691161651e-13,0.446971484805496,0.613426060034163,0.994854757474844,1.59870442104346,2.04589173830276,"random"
"Lambda1","random_4",1,0.163006839424219,0.995564853945772,0.257267823197024,-0.032258064516129,0.0615654289157347,2.56699696410401e-06,0.475911863853136,0.563979481797693,0.991176042949594,1.73128658350679,2.42404585631527,"random"
"Lambda1","random_5",1,0.109850487498145,0.999778629331332,0.289224911956884,-0.032258064516129,0.0633858890784864,3.93991216318668e-07,0.286930984175633,0.632456564173628,0.991938599392715,1.55293417650647,2.01812397120892,"random"
"Lambda1","random_6",1,0.162727280339072,0.991321668520485,0.270773509385093,-0.032258064516129,0.0608419759929646,6.33765182112001e-07,0.411381642937477,0.62414610409071,0.990450408544644,1.57259523001965,2.08851938908307,"random"
"Lambda1","random_7",1,0.190321708261751,0.999926686256414,0.43201682204503,-0.032258064516129,0.0688969796067053,1.59829927071087e-11,0.512660758041691,0.557986003245252,0.993088142092222,1.74886647896551,2.42376763037496,"random"
"Lambda1","random_8",1,0.121728855607278,0.999926686256414,0.196785347867075,-0.032258064516129,0.0582388933703332,8.39531390091075e-05,0.397743859958412,0.62653261384844,0.993109906407004,1.56689840706108,2.03203723859208,"random"
"Lambda1","random_9",1,0.18364877366126,0.999926686256414,0.266860464548662,-0.032258064516129,0.0626570923862707,1.80694482465604e-06,0.426677261259961,0.657835568871263,0.991512973797194,1.49582319641059,1.91726715823805,"random"
"Lambda1","random_10",1,0.152417258904925,0.999926686256414,0.295357542505147,-0.032258064516129,0.0582936197763418,1.9085388824891e-08,0.493117187295107,0.647177260654186,0.986680673680177,1.51928818869901,1.99438790560156,"random"
"Lambda1","random_11",1,0.210656361711854,0.999926686256414,0.425010919200512,-0.032258064516129,0.0657396546494704,3.50675044558102e-12,0.586359778421115,0.608949121215722,0.99235061716087,1.60986665072686,2.06849508744356,"random"
"Lambda1","random_12",1,0.420730384310377,0.995726702306774,0.423305388394761,-0.032258064516129,0.0617325442137425,1.58761892521397e-13,0.505131344263081,0.6384964784479,0.991606505527641,1.53895053763577,2.01678895117697,"random"
"Lambda1","random_13",1,0.136265028305823,0.997092575959294,0.296497551740608,-0.032258064516129,0.0666821046297548,8.21486023649953e-07,0.380684206298221,0.59512046628871,0.992571447377794,1.64535127332439,2.11741166951253,"random"
"Lambda1","random_14",1,0.234852381829076,0.999926686256414,0.404284877248612,-0.032258064516129,0.0626591524863658,3.23896465204143e-12,0.511109458214163,0.601471851800922,0.990048877491281,1.62886118824111,2.23391947203623,"random"
"Lambda1","random_15",1,0.121182476990808,0.999641444583734,0.295558357479415,-0.032258064516129,0.0634035603983139,2.33698887353029e-07,0.412222370817834,0.648476640256116,0.992819495566151,1.51638818658657,1.92875062897944,"random"
"Lambda1","random_16",1,0.096603255773656,0.999926686256414,0.274744589622483,-0.032258064516129,0.0692356995970821,9.24289627657338e-06,0.393187171555282,0.590272917091573,0.994231464545354,1.65816336056126,2.19643006246504,"random"
"Lambda1","random_17",1,0.116182703919501,0.990468674426189,0.358139088449985,-0.032258064516129,0.0643580885674137,1.31122601665368e-09,0.427259861835465,0.740998277529657,0.995023307601976,1.33494936722421,1.62834343906905,"random"
"Lambda1","random_18",1,0.104883693916409,0.999926686256414,0.237038903126105,-0.032258064516129,0.05853058170177,4.20544655366228e-06,0.428611502913823,0.673818326266761,0.992455275525398,1.46196371666184,1.88007951102801,"random"
"Lambda1","random_19",1,0.164205977988997,0.993637693898965,0.362375691100216,-0.032258064516129,0.0675982723965279,5.28544163991285e-09,0.382138578084024,0.657032535709447,0.994310357165858,1.49756585129453,1.94971648341519,"random"
"Lambda1","random_20",1,0.371176171601535,0.999926686256414,0.285058476039301,-0.032258064516129,0.0629050283954736,4.5500662393394e-07,0.341302696834533,0.569763943945395,0.990835263948546,1.71465170709303,2.32527262462787,"random"
"Lambda1","random_21",1,0.20449481510999,0.999682308487535,0.378219493272522,-0.032258064516129,0.0660481143416367,5.13814546465596e-10,0.486164168575805,0.649128421638813,0.99360674077401,1.51493768293109,1.96950740164796,"random"
