"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,1.38886619657659,0.999926686256414,-0.0106006596528902,-0.142857142857143,0.0365236515365496,0.000293331710186528,0.454578462792432,0.19146764205765,0.577350269189626,3.41840388276452,5.55604222544846,"dispersed"
"Lambda1","clustered",1,0.798289725002007,0.984929705821217,-0.0977242113993499,-0.142857142857143,0.0759719301394604,0.552462769224799,0.576851608889406,0.338018413188854,0.8,2.37661725260958,3.56083086053413,"clustered"
"Lambda1","random_1",1,1.60142108758681,0.999926686256414,0.0640678628595657,-0.142857142857143,0.0873162863469886,0.0177961275343554,0.703861822595223,0.237914568112572,0.857142857142857,3.00142345119762,4.24263469057358,"random"
"Lambda1","random_2",1,1.79189114997581,0.999926686256414,0.124497101840042,-0.142857142857143,0.11857649265119,0.0241522574561672,0.648816194715159,0.160512416615824,0.833333333333333,3.76721100443494,5.01804604853765,"random"
"Lambda1","random_3",1,1.49476464495316,0.999926686256414,-0.00457198457006941,-0.142857142857143,0.0807068569117215,0.0866343529778864,0.440394652879213,0.18449380458951,0.833333333333333,3.49122906706537,4.83018867924528,"random"
"Lambda1","random_4",1,1.01720967098859,0.967454277962241,0.0335454956859169,-0.142857142857143,0.0936975964508517,0.0597436784664318,0.37653620510765,0.184921663694006,0.714285714285714,3.48667186534161,5.01381178665009,"random"
"Lambda1","random_5",1,2.00104917153848,0.999926686256414,0.0916509209428313,-0.142857142857143,0.111824829015968,0.0359845539369172,0.607038922393956,0.166910873776171,0.833333333333333,3.68939684373547,5.10819439517559,"random"
"Lambda1","random_6",1,1.2718837376202,0.999926686256414,0.266792723359252,-0.142857142857143,0.151137051820762,0.0067191382978018,0.528980877482821,0.221916822800441,0.875,3.13305567407174,4.55007017794871,"random"
"Lambda1","random_7",1,1.75231289789897,0.999926686256414,-0.0119597490937609,-0.142857142857143,0.0808537921773049,0.10546029190913,0.518321111664477,0.21429951598012,0.833333333333333,3.19987634159687,4.47254575707155,"random"
"Lambda1","random_8",1,1.0931705250689,0.999926686256414,-0.030672772019233,-0.142857142857143,0.0742498121787907,0.130812799659197,0.414712545722838,0.207564809048931,0.771516749810459,3.26137428503187,5.03682949571921,"random"
"Lambda1","random_9",1,1.13695818775628,0.999926686256414,-0.0161976118333712,-0.142857142857143,0.0685293788464954,0.0645659603920792,0.488568636018375,0.262508375632329,0.833333333333333,2.81932500602373,4.34716981132075,"random"
"Lambda1","random_10",1,1.2962255483076,0.999926686256414,-0.0151330827383446,-0.142857142857143,0.0756441075444936,0.0913178637646548,0.596317099488505,0.161915159432664,0.8,3.7498720660331,5.17141867713263,"random"
"Lambda1","random_11",1,1.37287532162918,0.999926686256414,0.0281950626852801,-0.142857142857143,0.0642648314721338,0.00777525153963388,0.670548333613279,0.219448995615703,0.75,3.15439630052749,4.90949936987452,"random"
"Lambda1","random_12",1,1.77378395443638,0.999926686256414,0.046731568800687,-0.142857142857143,0.0693614662629468,0.00626949133411192,0.331592209669656,0.291229776959744,0.833333333333333,2.63278410540276,3.86095949439816,"random"
"Lambda1","random_13",1,1.75924274214471,0.999926686256414,0.20915181900773,-0.142857142857143,0.133174827740733,0.00821242183283455,0.658919136744341,0.188206644303476,0.833333333333333,3.45207536184764,4.43271767810026,"random"
"Lambda1","random_14",1,1.53312374766542,0.999926686256414,0.0338503749469038,-0.142857142857143,0.0802386599990717,0.0276459568956198,0.35033768596752,0.158445477363341,0.666666666666667,3.7930541129076,5.30107809623981,"random"
"Lambda1","random_15",1,1.15256988567903,0.999926686256414,0.00437144225915417,-0.142857142857143,0.0704741505433226,0.0366973978154137,0.518391177803813,0.249766025289536,0.875,2.91082451464043,4.366666802042,"random"
"Lambda1","random_16",1,1.5276985548964,0.999926686256414,0.0635918908164079,-0.142857142857143,0.0698499555529691,0.00312054201463074,0.42837896856559,0.21888637369652,0.730296743340221,3.15930235252083,4.96135368453989,"random"
"Lambda1","random_17",1,1.51251350426608,0.988004408467472,0.16266311861239,-0.142857142857143,0.0870815523084852,0.000450745616248138,0.415595155910265,0.238834947668167,0.833333333333333,2.99418607622774,4.60200424589677,"random"
