"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,1.24555341691126,0.999926686256414,-0.0485093555836021,-0.142857142857143,0.0343979756633265,0.00609122775228177,0.400288174605449,0.212204596103467,0.597614304667197,3.21875611324016,5.27990571596936,"dispersed"
"Lambda1","clustered",1,0.892200241988105,0.488452506419411,-0.0339152565524627,-0.142857142857143,0.084661343486272,0.198165367942484,0.409556042079323,0.2812003882969,0.8,2.69505210707363,3.88939532057126,"clustered"
"Lambda1","random_1",1,1.11517830264228,0.999926686256414,-0.0127765148751824,-0.142857142857143,0.110158365474074,0.237661876690221,0.432672365935465,0.251176043660472,0.857142857142857,2.90040834620424,4.22779734813968,"random"
"Lambda1","random_2",1,0.599609315340982,7.33137435857406e-05,-0.193902092472973,-0.142857142857143,0.0578673025522768,0.377720844370818,0.327627716179767,0.28868840732586,0.824957911384305,2.64828855811976,3.9988677147881,"random"
"Lambda1","random_3",1,1.24969474694745,0.999926686256414,-0.124268517025182,-0.142857142857143,0.0521410339632526,0.721461165864987,0.497429349731744,0.238923873961728,0.730296743340221,2.99348865582636,4.77849676455948,"random"
"Lambda1","random_4",1,0.723839944645758,0.604887308330465,-0.0762432171986582,-0.142857142857143,0.08209083134977,0.417098060802661,0.210375924329891,0.222535236583387,0.824957911384305,3.12775308726204,4.43243342280527,"random"
"Lambda1","random_5",1,1.62405324115284,0.999926686256414,-0.0596398949055975,-0.142857142857143,0.0695499478044289,0.231497374799032,0.469385214952375,0.311413988904739,0.857142857142857,2.51580402748595,3.74889172989756,"random"
"Lambda1","random_6",1,0.846947090774208,0.810043525740344,-0.100777624139457,-0.142857142857143,0.0450982507823453,0.350787332079858,0.366041440819323,0.281072386496087,0.755928946018454,2.6958658544045,4.22460370640721,"random"
"Lambda1","random_7",1,1.02632246378962,0.872672941016425,-0.0655828012954749,-0.142857142857143,0.05490954457618,0.159337696435558,0.495781900931181,0.245836876459328,0.717137165600636,2.94024884886804,4.15410700828938,"random"
"Lambda1","random_8",1,0.462494817967205,7.33137435857406e-05,-0.163823748963993,-0.142857142857143,0.0995808150002956,0.83323948576149,0.362633769504071,0.250730993684926,0.824957911384305,2.90368798434296,4.24856157512189,"random"
"Lambda1","random_9",1,1.63866068330373,0.999926686256414,0.0249906906245022,-0.142857142857143,0.0587679392104462,0.00428863428531723,0.409646726577746,0.222479946194418,0.676123403782813,3.12822644375931,4.67722289890378,"random"
"Lambda1","random_10",1,1.18470327239192,0.832400123662306,-0.0297500727932942,-0.142857142857143,0.0706644950238322,0.10946090265694,0.36230586534612,0.149068695927925,0.75,3.91488861559315,5.51328068916009,"random"
"Lambda1","random_11",1,0.670739243046644,7.33137435857406e-05,-0.0698536231239316,-0.142857142857143,0.0768112016343666,0.341894802531281,0.303437266028353,0.277757997073427,0.801783725737273,2.7171089063646,4.13074698186834,"random"
"Lambda1","random_12",1,0.603890494111374,0.314003884652716,-0.151836441472207,-0.142857142857143,0.0713854645545499,0.899901251265522,0.524919195977369,0.334020972322389,0.857142857142857,2.39653929689537,3.48551125473074,"random"
"Lambda1","random_13",1,0.601323988023632,7.33137435857406e-05,-0.175684888888371,-0.142857142857143,0.0988926952032385,0.739924602589582,0.247752896203497,0.228669272952655,0.824957911384305,3.07611274521655,4.71366464922002,"random"
"Lambda1","random_14",1,1.25258057724037,0.999926686256414,-0.0820667392615154,-0.142857142857143,0.0409138136256531,0.137327766526891,0.395549623233788,0.186396503039125,0.612372435695795,3.47105387321118,5.30427442253089,"random"
"Lambda1","random_15",1,1.23247989497565,0.999926686256414,-0.0025415184724191,-0.142857142857143,0.109345632103447,0.199411415960905,0.440005929176879,0.189934350273219,0.9,3.43415371621131,4.92241579275067,"random"
"Lambda1","random_16",1,1.11900133276254,0.999926686256414,-0.0963562761917583,-0.142857142857143,0.0566716435984318,0.411913200306286,0.328234359115964,0.168756397266825,0.730296743340221,3.66754648210244,5.50810266218132,"random"
"Lambda1","random_17",1,0.819070627202577,0.591799643346645,0.041268949297184,-0.142857142857143,0.104656888317434,0.0785213298128458,0.308144199742605,0.178781401172943,0.782623792124926,3.55323441194984,4.89900063789071,"random"
"Lambda1","random_18",1,0.73782359427882,7.33137435857406e-05,-0.132852431917067,-0.142857142857143,0.0514521268823268,0.845825903265067,0.331220259591268,0.153959278139637,0.577350269189626,3.8503838130625,5.65218457915266,"random"
