"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.732293607382532,7.33137435857406e-05,-0.0374426036483568,-0.032258064516129,0.0115624701890055,0.653869066294228,0.341504260057764,0.133520409542195,0.670820393249937,6.22673160903244,13.3325440462146,"dispersed"
"Lambda1","clustered",1,0.584511972147016,0.401172769558323,0.0067735388623779,-0.032258064516129,0.0230521379126435,0.0904196872522194,0.524355916063053,0.337840713871757,0.888888888888889,2.78914204746242,5.48793644516503,"clustered"
"Lambda1","random_1",1,0.685424522792585,0.754909462907132,0.0212347721447461,-0.032258064516129,0.0214784398220809,0.0127550421853948,0.410077485923994,0.15918317063696,0.843274042711568,5.39203617073754,10.1514790184675,"random"
"Lambda1","random_2",1,0.659664746008182,0.906728140156342,0.0242431466640488,-0.032258064516129,0.0241214412147785,0.019161982902997,0.472480881031706,0.17309460848151,0.916666666666667,5.02675738010967,9.16557178355017,"random"
"Lambda1","random_3",1,0.736702200675907,0.921758721634865,0.0429701676091032,-0.032258064516129,0.0286600705978453,0.0086688516923874,0.452493282041629,0.138563911290557,0.916666666666667,6.04288798113599,11.7645772537563,"random"
"Lambda1","random_4",1,0.714802976438213,0.999926686256414,-0.00797417862087494,-0.032258064516129,0.0181130247531242,0.180022292932274,0.56511174491498,0.154442550654615,0.916666666666667,5.52894838387166,11.3998328089432,"random"
"Lambda1","random_5",1,0.694269163885837,0.626915835530045,0.00845746353579801,-0.032258064516129,0.020216194676609,0.0440089519750471,0.361680217733806,0.159436606684351,0.821583836257749,5.38490745752948,10.3933735987078,"random"
"Lambda1","random_6",1,0.809699645703069,0.93940124844257,0.0478450361484087,-0.032258064516129,0.0252324835871889,0.00150041986123362,0.427349069743621,0.146059111211716,0.909090909090909,5.78888747145482,11.0357214897638,"random"
"Lambda1","random_7",1,0.466281247719293,7.33137435857406e-05,-0.00824535789308562,-0.032258064516129,0.0272015083998622,0.377359935573264,0.437548839649562,0.171822904031452,0.909090909090909,5.05808097571558,9.18132353154861,"random"
"Lambda1","random_8",1,0.674267544103791,0.999926686256414,-0.0163765627158469,-0.032258064516129,0.0193531160771724,0.411864292167899,0.415016551316812,0.140845741919976,0.880704845927979,5.96323146075443,11.6920648995752,"random"
"Lambda1","random_9",1,0.679782583160532,0.754793991366967,0.00556078720818934,-0.032258064516129,0.0280902191731124,0.178194428614729,0.417862562700957,0.158148979341831,0.928571428571429,5.42132288596515,11.0191488354074,"random"
"Lambda1","random_10",1,0.76315803418833,0.631885294083456,0.131576044417808,-0.032258064516129,0.0233625232239875,2.33790764525565e-12,0.407357936211218,0.174329010133095,0.880704845927979,4.99672143704468,8.82549726252579,"random"
"Lambda1","random_11",1,0.584335826298942,0.999926686256414,0.0277495050849345,-0.032258064516129,0.0296282932647865,0.0428317638495843,0.356651682414307,0.155707346688341,0.923076923076923,5.49174477315526,9.71877847273098,"random"
"Lambda1","random_12",1,0.716842801957011,0.846994026024903,0.0514098218579822,-0.032258064516129,0.0231826547252371,0.000307293485763749,0.457856835802458,0.147110177259044,0.880704845927979,5.75496561877436,11.6126380975666,"random"
"Lambda1","random_13",1,0.781037623913815,0.999926686256414,0.022754831239221,-0.032258064516129,0.022000581738763,0.0124011113039015,0.44947451258932,0.157208593038917,0.9,5.44823072215873,10.2600449578362,"random"
"Lambda1","random_14",1,0.69343289992786,0.837727617352846,0.00162891480733674,-0.032258064516129,0.0215410039955589,0.115686788354462,0.439493770436716,0.152064615347024,0.909090909090909,5.60027699945829,10.6854062598693,"random"
"Lambda1","random_15",1,0.761567458150725,0.999926686256414,0.00815957848302587,-0.032258064516129,0.0214983840432186,0.0601037609240771,0.498211309978882,0.13879520552273,0.923076923076923,6.03471692930293,12.3817446983262,"random"
"Lambda1","random_16",1,0.724664748465831,0.999926686256414,-0.00536949996009768,-0.032258064516129,0.0219394090764059,0.220355676809925,0.437535350711337,0.141625718197006,0.880704845927979,5.93648268061375,11.4749616993016,"random"
"Lambda1","random_17",1,0.504083773859059,7.33137435857406e-05,-0.0157587351693661,-0.032258064516129,0.0231013877707724,0.475095000835376,0.4704528950448,0.146664108415383,0.9,5.76931325840347,11.2444307374706,"random"
"Lambda1","random_18",1,0.506091867878672,0.150089707775074,-0.00741157233049244,-0.032258064516129,0.0245270507902952,0.311048676309104,0.382389107074893,0.182805912646568,0.9,4.79977204055527,9.50077182813184,"random"
"Lambda1","random_19",1,1.00502165776301,0.999926686256414,0.0604394107755049,-0.032258064516129,0.0193897754869511,1.74651117612612e-06,0.490911992121805,0.148900527207058,0.923076923076923,5.69809057741756,11.0525490792458,"random"
"Lambda1","random_20",1,0.623554899074508,0.340806716160453,0.0150726681549572,-0.032258064516129,0.0229631245873444,0.039287534027006,0.412032873840706,0.161501794892082,0.916666666666667,5.32751245623781,11.396253031088,"random"
"Lambda1","random_21",1,0.675367483607109,0.778122078496155,0.0422127107966202,-0.032258064516129,0.0235212219251947,0.00154492373536286,0.439699402495924,0.154533179048165,0.897085227145061,5.52626581856244,10.4465974266319,"random"
"Lambda1","random_22",1,0.628661592545518,7.33137435857406e-05,-0.0106095671386715,-0.032258064516129,0.0184038308132592,0.239473470531802,0.494890894455608,0.15134898684014,0.833333333333333,5.62210468983104,10.852246875999,"random"
"Lambda1","random_23",1,0.778360900683024,0.979956724597065,0.0763968686047802,-0.032258064516129,0.0340704794732005,0.00142705383826391,0.518713323836998,0.16370014022365,0.923076923076923,5.26774607823594,9.84323085608943,"random"
"Lambda1","random_24",1,0.594829130615342,0.516951778362665,-0.0128048221993552,-0.032258064516129,0.0227427829656445,0.392352477324205,0.444931570211901,0.141047898978771,0.916666666666667,5.95627550085146,11.8826659199347,"random"
"Lambda1","random_25",1,0.742458030011836,0.887609370554867,0.0327576721320368,-0.032258064516129,0.0239478758413951,0.00662987235598056,0.450619612173997,0.156079324705629,0.897085227145061,5.4808982368376,10.1593758753144,"random"
"Lambda1","random_26",1,0.907571975145753,0.924591161540039,0.0197898983389058,-0.032258064516129,0.0201869765948213,0.0099289449337292,0.464169035436782,0.141009572197795,0.875,5.9575930282956,12.1726763117575,"random"
