"Model","Subset","Replicate","K","Lambda","MoransI","MoransI_expected","MoransI_sd","MoransI_p","mpnns","mean_offdiag_cor","max_offdiag_cor","ess_1","ess_2","Subset_Type"
"Lambda1","dispersed",1,0.46019032568721,0.999926686256414,0.47295483446906,-0.032258064516129,0.0502222494516099,0,0.399296160032328,0.63141889585662,0.982256873159918,1.55536221106179,2.0805949107155,"dispersed"
"Lambda1","clustered",1,3.83057179349316,0.999926686256414,0.289906387732394,-0.032258064516129,0.0314563952745003,0,0.47021002074625,0.585040495480467,0.957669250451594,1.67221848779596,2.33970686319515,"clustered"
"Lambda1","random_1",1,0.377552204999775,0.999926686256414,0.383322600448916,-0.032258064516129,0.0564642053637512,1.83852932877926e-13,0.48408067137547,0.588678261702572,0.983673020762376,1.66242176682148,2.30377091399201,"random"
"Lambda1","random_2",1,1.05489888524371,0.999926686256414,0.498360743988738,-0.032258064516129,0.0593205120120569,0,0.474017068186166,0.604803978269795,0.98557252105494,1.62034149766949,2.24276678844208,"random"
"Lambda1","random_3",1,1.0605512417869,0.999926686256414,0.426339602305144,-0.032258064516129,0.0626104719019678,2.39586128714109e-13,0.495979059462783,0.657772827680371,0.991577979111372,1.49595920442091,1.96616205317721,"random"
"Lambda1","random_4",1,1.22092958827113,0.999926686256414,0.592513262034483,-0.032258064516129,0.0657381151351779,0,0.520671794378324,0.589358569605256,0.992994358261977,1.66060238393582,2.1816664692296,"random"
"Lambda1","random_5",1,0.325285125303731,0.999926686256414,0.524157578794642,-0.032258064516129,0.0675438355325513,2.22044604925031e-16,0.421810795603219,0.588518211010979,0.991244458021755,1.66285037816503,2.31365398243644,"random"
"Lambda1","random_6",1,0.217899453258489,0.992564419557757,0.459631723566588,-0.032258064516129,0.0688335710852899,8.92841356403551e-13,0.429545743929471,0.562319458396252,0.993953567888741,1.73612022778777,2.38068058708646,"random"
"Lambda1","random_7",1,1.15078041217615,0.999926686256414,0.407974976330694,-0.032258064516129,0.0679645461058743,9.33211286024971e-11,0.42831295233657,0.649219586096522,0.992001108360247,1.51473502262051,1.98136240280412,"random"
"Lambda1","random_8",1,0.385719146866284,0.999926686256414,0.554976781194445,-0.032258064516129,0.0660057470795013,0,0.445945035735757,0.594065331672542,0.99342018750192,1.64812311147511,2.24695254429983,"random"
